angle,lc,EA,IPF,EA_full,EA_norm,IPF_norm,EA_std,IPF_std,neg_force_frac,nonmono_energy_frac,neg_ea_frac,ipf_fallback_frac
67.85,LC2,50.42346159617106,0.6652226779195998,77.64658567640517,0.6754856516041285,0.6552920902832011,0.8167530902565543,0.024811694317863175,0.0,0.0,0.0,0.0
67.9,LC2,50.63953389061822,0.6677580740716722,77.96810701158311,0.6808887016668218,0.6613287477881211,0.8204677607389232,0.024340638327339778,0.0,0.0,0.0,0.0
67.95,LC2,50.85699123806424,0.6702979538175795,78.28994369506836,0.6863263860203735,0.6673760805164574,0.8240199944461093,0.023865343019667713,0.0,0.0,0.0,0.0
68.0,LC2,51.07582812839084,0.6728259722391764,78.61212751600478,0.6917985668801362,0.6733951719964356,0.8273432632741138,0.02338982350737763,0.0,0.0,0.0,0.0
68.05,LC2,51.29601754082574,0.6753468480375078,78.93466016981337,0.6973045685713974,0.6793972572305437,0.8303778478119168,0.022911126711349098,0.0,0.0,0.0,0.0
68.1,LC2,51.51744121975369,0.6778662237856123,79.25740178426106,0.7028414340236502,0.6853957709164926,0.833067878881077,0.022443365164256393,0.0,0.0,0.0,0.0
68.15,LC2,51.74013614654541,0.6803900599479675,79.58043797810872,0.7084100879838539,0.6914049046363716,0.835364256733953,0.021969172172376532,0.0,0.0,0.0,0.0
68.2,LC2,51.96397590637207,0.6829035182793936,79.90363015068903,0.7140073693542355,0.6973893292349908,0.8372142333788647,0.02149101050583157,0.0,0.0,0.0,0.0
68.25,LC2,52.188982751634384,0.6854163375165727,80.22705374823676,0.7196338345727934,0.7033722321806413,0.8385858621625324,0.021008152721026865,0.0,0.0,0.0,0.0
68.3,LC2,52.41503397623698,0.6879203816254934,80.55057271321614,0.7252864152814211,0.7093342419637715,0.8394371226656241,0.020527239431215514,0.0,0.0,0.0,0.0
68.35,LC2,52.642118983798554,0.69042083952162,80.87421502007379,0.7309648465096429,0.7152877131450113,0.8397378008092775,0.02004517045072695,0.0,0.0,0.0,0.0
68.4,LC2,52.8702188067966,0.6929100685649447,81.19798829820421,0.7366686539603076,0.7212144489624369,0.8394551647216696,0.019568529367602533,0.0,0.0,0.0,0.0
68.45,LC2,53.09921741485596,0.6953920953803592,81.5217645433214,0.7423949362067079,0.7271240366181715,0.8385709003946852,0.01909319944151381,0.0,0.0,0.0,0.0
68.5,LC2,53.32914818657769,0.6978671683205498,81.8456522623698,0.748144527905842,0.7330170674281352,0.8370618628955893,0.018605869836817186,0.0,0.0,0.0,0.0
68.55,LC2,53.559868282741974,0.7003424333201514,82.16947258843317,0.7539138572556994,0.7389105555224107,0.8349060223876583,0.018125156516999284,0.0,0.0,0.0,0.0
68.6,LC2,53.79142051272922,0.7028095324834188,82.49333148532443,0.759703994737001,0.7447846011492238,0.8320912385654022,0.01764013286208167,0.0,0.0,0.0,0.0
68.65,LC2,54.02367538876004,0.7052628232373132,82.8170992533366,0.7655117024105363,0.7506257696108631,0.8286041391173441,0.0171643396586385,0.0,0.0,0.0,0.0
68.7,LC2,54.25665262010362,0.7077477739916908,83.14083099365234,0.7713374731213892,0.7565423190260337,0.824439850960751,0.01660643262664592,0.0,0.0,0.0,0.0
68.75,LC2,54.49024984571669,0.7102378971046872,83.46443557739258,0.7771787472547664,0.7624711835807731,0.8195869669695003,0.016030189709644982,0.0,0.0,0.0,0.0
68.8,LC2,54.724442376030815,0.7127176490094926,83.7879172431098,0.7830349074294597,0.7683753547826767,0.8140480412427206,0.015455446848839633,0.0,0.0,0.0,0.0
68.85,LC2,54.95921654171414,0.715196990304523,84.11130311754015,0.7889056118335556,0.7742785483422587,0.8078213461481915,0.014886457500035562,0.0,0.0,0.0,0.0
68.9,LC2,55.19446531931559,0.7176690002282461,84.43447409735785,0.794788184265251,0.7801642862558712,0.8009082167782595,0.014331160026463076,0.0,0.0,0.0,0.0
68.95,LC2,55.43020174238417,0.7201330595546298,84.75750266181097,0.800682950638231,0.7860310941758184,0.7933177941951939,0.013774208499237328,0.0,0.0,0.0,0.0
69.0,LC2,55.6663146548801,0.7225813236501482,85.08027818467882,0.8065871314122071,0.7918602944032292,0.785062212468401,0.013235580929300458,0.0,0.0,0.0,0.0
69.05,LC2,55.9028263092041,0.7250142329268985,85.40285958184137,0.812501283025178,0.7976529355383353,0.7761552214092253,0.012708866834511575,0.0,0.0,0.0,0.0
69.1,LC2,56.139631271362305,0.7274282541539934,85.72516081068251,0.8184227690209119,0.8034006051266427,0.7666182211416653,0.012190180787326926,0.0,0.0,0.0,0.0
69.15,LC2,56.37674702538384,0.7298380898104774,86.04724502563477,0.8243520266006937,0.8091383090706386,0.7564715167627024,0.0116904486004025,0.0,0.0,0.0,0.0
69.2,LC2,56.61405605740018,0.7322424650192261,86.36898379855685,0.8302861172419493,0.814863011948598,0.7457500451328403,0.011209553969813204,0.0,0.0,0.0,0.0
69.25,LC2,56.85155783759223,0.7346331940756904,86.69041909111871,0.8362250276961551,0.8205552239877852,0.7344834313878806,0.01075294635798602,0.0,0.0,0.0,0.0
69.3,LC2,57.08924282921685,0.7370012932353549,87.01158269246419,0.842168519489883,0.8261935553203064,0.7227174214428146,0.010320983232749721,0.0,0.0,0.0,0.0
69.35,LC2,57.32699214087592,0.7393575608730316,87.33236100938585,0.8481136196543976,0.8318037163623805,0.7104923671353526,0.009905750665555164,0.0,0.0,0.0,0.0
69.4,LC2,57.56483851538764,0.741706434223387,87.65283542209201,0.854061146948468,0.8373962719584513,0.6978696795465908,0.009523530130200276,0.0,0.0,0.0,0.0
69.45,LC2,57.80266910129123,0.744049072265625,87.97289021809895,0.8600082794365296,0.8429739815828142,0.6849105200930099,0.009181303837433796,0.0,0.0,0.0,0.0
69.5,LC2,58.04051611158583,0.7463716997040643,88.29261313544379,0.8659558226288288,0.8485040469124184,0.671682945457919,0.008863096647981576,0.0,0.0,0.0,0.0
69.55,LC2,58.27826362186008,0.7486782073974609,88.61189863416884,0.8719008777483622,0.8539957318966831,0.6582701916052801,0.008578735451662435,0.0,0.0,0.0,0.0
69.6,LC2,58.515949461195206,0.7509757512145572,88.9308230082194,0.8778443907397283,0.8594660743183278,0.6447642042636885,0.008349416051421588,0.0,0.0,0.0,0.0
69.65,LC2,58.75346151987711,0.7532590925693512,89.24928029378255,0.8837835582152954,0.8649026013535387,0.6312653825247694,0.008157717595563718,0.0,0.0,0.0,0.0
69.7,LC2,58.990797996520996,0.7555330130789015,89.56730228000217,0.8897183351300826,0.8703166978048361,0.6178895312829178,0.007999800391965288,0.0,0.0,0.0,0.0
69.75,LC2,59.22795984480116,0.7577899396419525,89.884945763482,0.8956487453314329,0.8756903324787543,0.6047646135307712,0.007892413226061,0.0,0.0,0.0,0.0
69.8,LC2,59.46483898162842,0.7600350247489082,90.20208740234375,0.9015720861204957,0.8810357732095884,0.5920245899092373,0.0078321450309948,0.0,0.0,0.0,0.0
69.85,LC2,59.70146814982096,0.7622662981351217,90.51880772908528,0.9074891762560404,0.8863483288910364,0.579823777459201,0.007805941743439427,0.0,0.0,0.0,0.0
69.9,LC2,59.93774488237169,0.764477915234036,90.83501476711697,0.9133974534735683,0.8916140838884389,0.5683338647476859,0.007821136437547054,0.0,0.0,0.0,0.0
69.95,LC2,60.173713048299156,0.7666823301050398,91.15080049302843,0.9192980147508488,0.8968626907241498,0.5577221595172389,0.007885802541490685,0.0,0.0,0.0,0.0
70.0,LC2,60.40926615397135,0.7688773638672299,91.46605343288846,0.9251881971346018,0.9020889615864948,0.5481834235794841,0.007992605290853789,0.0,0.0,0.0,0.0
