pareto_lc,pareto_angle,pareto_EA,pareto_IPF,counter_lc,counter_best_EA,counter_best_IPF,counter_best_angle,EA_gap_vs_pareto,IPF_gap_vs_pareto,dominates_pareto
LC2,69.0,55.6663146548801,0.7225813236501482,LC1,31.874143070644802,0.7217964861128066,69.15,-23.792171584235295,-0.0007848375373415983,False
LC2,69.05,55.9028263092041,0.7250142329268985,LC1,31.968528111775715,0.7241058713859982,69.2,-23.934298197428387,-0.0009083615409002377,False
LC2,69.1,56.139631271362305,0.7274282541539934,LC1,32.06342940860324,0.7264171573850844,69.25,-24.076201862759063,-0.0010110967689089811,False
LC2,69.15,56.37674702538384,0.7298380898104774,LC1,32.1588380601671,0.728724910153283,69.3,-24.217908965216743,-0.0011131796571943742,False
LC2,69.2,56.61405605740018,0.7322424650192261,LC1,32.25470023685031,0.7310269673665365,69.35,-24.359355820549865,-0.0012154976526895789,False
LC2,69.25,56.85155783759223,0.7346331940756904,LC1,32.35103193918864,0.7333230541812049,69.4,-24.500525898403595,-0.0013101398944854736,False
LC2,69.3,57.08924282921685,0.7370012932353549,LC1,32.44778039720323,0.7356119487020705,69.45,-24.64146243201362,-0.0013893445332844312,False
LC2,69.35,57.32699214087592,0.7393575608730316,LC1,32.54496192932129,0.7379028035534753,69.5,-24.782030211554634,-0.0014547573195563546,False
LC2,69.4,57.56483851538764,0.741706434223387,LC1,32.642525143093536,0.7402078343762292,69.55,-24.922313372294106,-0.0014985998471578332,False
LC2,69.45,57.80266910129123,0.744049072265625,LC1,32.74048275417752,0.7425088021490309,69.6,-25.06218634711371,-0.001540270116594078,False
LC2,69.5,58.04051611158583,0.7463716997040643,LC1,32.83878983391656,0.7448011934757233,69.65,-25.201726277669273,-0.0015705062283409843,False
LC2,69.55,58.27826362186008,0.7486782073974609,LC1,32.93744299146864,0.7470907833841112,69.7,-25.340820630391434,-0.0015874240133497697,False
LC2,69.6,58.515949461195206,0.7509757512145572,LC1,33.036446041531036,0.7493777275085449,69.75,-25.47950341966417,-0.0015980237060122526,False
LC2,69.65,58.75346151987711,0.7532590925693512,LC1,33.13574663798014,0.7516533235708872,69.8,-25.617714881896973,-0.0016057689984639856,False
LC2,69.7,58.990797996520996,0.7555330130789015,LC1,33.23536152309842,0.753917697403166,69.85,-25.755436473422577,-0.0016153156757354736,False
LC2,69.75,59.22795984480116,0.7577899396419525,LC1,33.33524661593967,0.7561748292711046,69.9,-25.892713228861496,-0.0016151103708479386,False
LC2,69.8,59.46483898162842,0.7600350247489082,LC1,33.43541929456923,0.758424292008082,69.95,-26.02941968705919,-0.0016107327408261263,False
LC2,69.85,59.70146814982096,0.7622662981351217,LC1,33.53583208719889,0.7606734699673123,70.0,-26.16563606262207,-0.001592828167809368,False
LC2,69.9,59.93774488237169,0.764477915234036,LC1,33.53583208719889,0.7606734699673123,70.0,-26.401912795172798,-0.003804445266723633,False
LC2,69.95,60.173713048299156,0.7666823301050398,LC1,33.53583208719889,0.7606734699673123,70.0,-26.637880961100265,-0.006008860137727501,False
LC2,70.0,60.40926615397135,0.7688773638672299,LC1,33.53583208719889,0.7606734699673123,70.0,-26.87343406677246,-0.008203893899917603,False
